index,ids,artist,genre,name,subgenres,urls,artist_song,photos
1049,45u8FMOZVTCcuUlGffMKoW,Domenico Scarlatti,classical,"Keyboard Sonata in E minor, K. 98",['classical---baroque'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/45u8FMOZVTCcuUlGffMKoW.mp3,"Domenico Scarlatti - Keyboard Sonata in E minor, K. 98",https://tse3.mm.bing.net/th?id=OIP.KJu0L73hDOejV2a9VM3rmgAAAA&pid=Api
1050,460K7NeHx8ttnZa0Qqh4Vx,Pyotr Ilyich Tchaikovsky,classical,"Nutcracker: Act I, no. 6. Scene: Clara and the Nutcracker",['classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/460K7NeHx8ttnZa0Qqh4Vx.mp3,"Pyotr Ilyich Tchaikovsky - Nutcracker: Act I, no. 6. Scene: Clara and the Nutcracker",https://tse1.explicit.bing.net/th?id=OIP.cQFy61qi51MUG7UycDQl6AHaEi&pid=Api
1051,46TzngK2DGxxn3yO3gjTGe,Dmitri Dmitrievich Shostakovich,classical,No. 1 in C major,['classical---modern'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/46TzngK2DGxxn3yO3gjTGe.mp3,Dmitri Dmitrievich Shostakovich - No. 1 in C major,https://tse1.mm.bing.net/th?id=OIP.VP-wCe4A1n6UpgGXLn0fMQHaEK&pid=Api
1052,46crlsz4Yu0STaWSJvHUXi,Paul Hindemith,classical,"Sonata for Viola and Piano, op. 25 no. 4: I. Sehr lebhaft. Markiert und kraftvoll",['classical---modern'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/46crlsz4Yu0STaWSJvHUXi.mp3,"Paul Hindemith - Sonata for Viola and Piano, op. 25 no. 4: I. Sehr lebhaft. Markiert und kraftvoll",https://tse4.mm.bing.net/th?id=OIP.6mTqEecUCiryraVyfakMPgAAAA&pid=Api
1053,47DeTufpEGrePu6TaVEuoN,Jóhann Jóhannsson,classical,Epilogue,['classical---classical'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/47DeTufpEGrePu6TaVEuoN.mp3,Jóhann Jóhannsson - Epilogue,https://tse2.mm.bing.net/th?id=OIP.ukdbM-L06Ei0OlSrZS-TFwHaIn&pid=Api
1054,48DPyFzSUNGAYzXM9Zj4Jd,Giacomo Puccini,classical,Chi il Bel Sogno Di Doretta,['classical---opera' 'classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/48DPyFzSUNGAYzXM9Zj4Jd.mp3,Giacomo Puccini - Chi il Bel Sogno Di Doretta,https://tse2.mm.bing.net/th?id=OIP.UUdNz3t5qeGlgVU7UrmJdQAAAA&pid=Api
1055,48ExUJmRvVS7DEXNVBLDB6,Ludwig van Beethoven,classical,"Sonata for Piano No. 1 in F minor, Op. 2 No. 1: II. Adagio",['classical---classical'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/48ExUJmRvVS7DEXNVBLDB6.mp3,"Ludwig van Beethoven - Sonata for Piano No. 1 in F minor, Op. 2 No. 1: II. Adagio",https://tse4.mm.bing.net/th?id=OIP.6rGZfBxaB5Jaw36ro9eapwHaJ3&pid=Api
1056,48K6A6FIx6HnP2qrpOGu3v,Alfredo Catalani,classical,Ebben? Ne Andrò Lontana (La Wally),['classical---classical' 'classical---opera' 'classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/48K6A6FIx6HnP2qrpOGu3v.mp3,Alfredo Catalani - Ebben? Ne Andrò Lontana (La Wally),https://tse3.mm.bing.net/th?id=OIP.gebs0UuVI1vqjfetcQJL0gAAAA&pid=Api
1057,490G6qRx0ZpCRu9u2GpCKb,Joseph Haydn,classical,"Symphony in D major, Hob I:96: IV. Finale. Vivace assai",['classical---classical'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/490G6qRx0ZpCRu9u2GpCKb.mp3,"Joseph Haydn - Symphony in D major, Hob I:96: IV. Finale. Vivace assai",https://tse3.explicit.bing.net/th?id=OIP.RWrkN3ZXxDvV2C5U6UD2MwHaJP&pid=Api
1058,495XRV2tS28J23G6YUzoe9,Frédéric Chopin,classical,"Piano Sonata No. 2 in B-flat minor, Op. 35: I. Grave - Doppio movimento",['classical---baroque' 'classical---modern' 'classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/495XRV2tS28J23G6YUzoe9.mp3,"Frédéric Chopin - Piano Sonata No. 2 in B-flat minor, Op. 35: I. Grave - Doppio movimento",https://tse4.mm.bing.net/th?id=OIP.gnDvQV3d742sd2q-6xF-HgHaC4&pid=Api
1059,4AmXnLqtS15Mq2cjrnru96,Ennio Morricone,classical,Sergio Leone Suite: Once Upon a Time in America: Deborah's Theme,"['classical---baroque' 'classical---classical' 'classical---modern'
 'classical---romantic']",https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4AmXnLqtS15Mq2cjrnru96.mp3,Ennio Morricone - Sergio Leone Suite: Once Upon a Time in America: Deborah's Theme,https://tse4.mm.bing.net/th?id=OIP.V_dgp2GpxYPgzoPzRDWIPgAAAA&pid=Api
1060,4B05SlugnhzCKoTdKKhx5P,Eklipse,classical,Teardrop,['classical---modern'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4B05SlugnhzCKoTdKKhx5P.mp3,Eklipse - Teardrop,https://tse3.mm.bing.net/th?id=OIP.2rWlud5nj0ZI5MUSDmHauAAAAA&pid=Api
1061,4BK1sW5glOs6M7SySedIzB,Franz Liszt,classical,"Hungarian Rhapsody no. 16 in A minor, S. 244/16",['classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4BK1sW5glOs6M7SySedIzB.mp3,"Franz Liszt - Hungarian Rhapsody no. 16 in A minor, S. 244/16",https://tse2.mm.bing.net/th?id=OIP.G8pnhe8yVDJspUVzJXJDiQAAAA&pid=Api
1062,4C0b6zUIvW3cQpnQeCH8Bd,Thomas Newman,classical,Grand Hotel,['classical---classical'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4C0b6zUIvW3cQpnQeCH8Bd.mp3,Thomas Newman - Grand Hotel,https://tse4.mm.bing.net/th?id=OIP.urHcWIJzkmxsZjgFlkngwAHaLH&pid=Api
1063,4CwHxHsM3gN60eZY1dto3G,Wolfgang Amadeus Mozart,classical,"Trio for Piano No. 1 in B-flat major, K. 254: II. Adagio",['classical---classical'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4CwHxHsM3gN60eZY1dto3G.mp3,"Wolfgang Amadeus Mozart - Trio for Piano No. 1 in B-flat major, K. 254: II. Adagio",https://tse3.mm.bing.net/th?id=OIP.vuiuDe1XxjiAa0cC6hWkCAAAAA&pid=Api
1064,4Dcm4KMuDz0l01weeSpD4J,Alexander Borodin,classical,Prince Igor: Polovtsian Dances. Dance I,['classical---classical' 'classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4Dcm4KMuDz0l01weeSpD4J.mp3,Alexander Borodin - Prince Igor: Polovtsian Dances. Dance I,https://tse3.mm.bing.net/th?id=OIP.tEi9wfTQpfc8Lxe98ScbRgHaHJ&pid=Api
1065,4EBGf3BOJt7cepf1ODgNNs,Johann Sebastian Bach,classical,"Mass in B minor, BWV 232: Duet: ""Et in unum Dominum""","['classical---baroque' 'classical---classical' 'classical---modern'
 'classical---romantic']",https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4EBGf3BOJt7cepf1ODgNNs.mp3,"Johann Sebastian Bach - Mass in B minor, BWV 232: Duet: ""Et in unum Dominum""",https://tse3.mm.bing.net/th?id=OIP.R4z6i91mTddI9oPB9DOlewHaLH&pid=Api
1066,4EEmHnJe8GnTGxUMLiGxSI,Kurt Weill,classical,Nannas Lied,['classical---modern'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4EEmHnJe8GnTGxUMLiGxSI.mp3,Kurt Weill - Nannas Lied,https://tse2.mm.bing.net/th?id=OIP.uMAOgV-Ufv_rKJY3-dW8qgHaJQ&pid=Api
1067,4EaZ07QFNs3fK7ILrdUNq7,Frédéric Chopin,classical,"Etude in B minor, op. 25 no. 10",['classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4EaZ07QFNs3fK7ILrdUNq7.mp3,"Frédéric Chopin - Etude in B minor, op. 25 no. 10",https://tse4.mm.bing.net/th?id=OIP.gnDvQV3d742sd2q-6xF-HgHaC4&pid=Api
1068,4EcQwNQmde3SGAxTLj6fPC,Joseph Haydn,classical,"Symphony in D major, Hob I:4: I. Presto",['classical---classical'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4EcQwNQmde3SGAxTLj6fPC.mp3,"Joseph Haydn - Symphony in D major, Hob I:4: I. Presto",https://tse3.explicit.bing.net/th?id=OIP.RWrkN3ZXxDvV2C5U6UD2MwHaJP&pid=Api
1069,4F9ti4Z5v9c9dzadejy7JC,Johann Sebastian Bach,classical,Suite 1 BWV 1007 in G : III Courante,['classical---baroque'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4F9ti4Z5v9c9dzadejy7JC.mp3,Johann Sebastian Bach - Suite 1 BWV 1007 in G : III Courante,https://tse3.mm.bing.net/th?id=OIP.R4z6i91mTddI9oPB9DOlewHaLH&pid=Api
1070,4FJU5JBG5WIs2TqbPH2YEE,Johann Strauss II,classical,"Kaiser-Walzer, op. 437",['classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4FJU5JBG5WIs2TqbPH2YEE.mp3,"Johann Strauss II - Kaiser-Walzer, op. 437",https://tse1.explicit.bing.net/th?id=OIP.2R1ctCBl-Dqtytq-Vp5jggHaLd&pid=Api
1071,4Fn04fcS5Xrkg5AGaEYA0B,Edvard Grieg,classical,"Symphonic Dances, Op.64: III. Allegro giocoso",['classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4Fn04fcS5Xrkg5AGaEYA0B.mp3,"Edvard Grieg - Symphonic Dances, Op.64: III. Allegro giocoso",https://tse3.mm.bing.net/th?id=OIP.G3jWuoHpXZ4KFN6Fk_Uu0QHaFj&pid=Api
1072,4GbFJfOSrHBdfLY7xKvz19,Franz Schubert,classical,Rosamunde: II. Ballet Music I. Andante un poco assai,['classical---classical' 'classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4GbFJfOSrHBdfLY7xKvz19.mp3,Franz Schubert - Rosamunde: II. Ballet Music I. Andante un poco assai,https://tse3.mm.bing.net/th?id=OIP.iLNLFpi8jvf7wezkKsQF4QAAAA&pid=Api
1073,4GdHkkbUtc63Jr3JI5Pm19,Antonín Dvořák,classical,"Symphony no. 9 in E minor, op. 95: IV. Allegro con fuoco",['classical---classical' 'classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4GdHkkbUtc63Jr3JI5Pm19.mp3,"Antonín Dvořák - Symphony no. 9 in E minor, op. 95: IV. Allegro con fuoco",https://tse3.explicit.bing.net/th?id=OIP.A81A1BKdL12tBhz0uz1ojwAAAA&pid=Api
1074,4HMoKT8xxyxFRQjYGecW6D,Igor Stravinsky,classical,Apollo: Scene 2. Variation d'Apollon,['classical---modern'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4HMoKT8xxyxFRQjYGecW6D.mp3,Igor Stravinsky - Apollo: Scene 2. Variation d'Apollon,https://tse1.mm.bing.net/th?id=OIP.XtwiZpo7gjroS1ZbIyBXcgHaJW&pid=Api
1075,4HYkUtgKploAEhKbUqHa8w,Ludwig van Beethoven,classical,"Piano Sonata no. 14 in C-sharp minor, op. 27 no. 2 “Moonlight”: III. Presto agitato","['classical---baroque' 'classical---classical' 'classical---modern'
 'classical---romantic']",https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4HYkUtgKploAEhKbUqHa8w.mp3,"Ludwig van Beethoven - Piano Sonata no. 14 in C-sharp minor, op. 27 no. 2 “Moonlight”: III. Presto agitato",https://tse4.mm.bing.net/th?id=OIP.6rGZfBxaB5Jaw36ro9eapwHaJ3&pid=Api
1076,4ISY0EmQj2SyUmC4xfWtfn,Ludwig van Beethoven,classical,"Piano Sonata no. 30 in E major, op. 109: III. Andante molto cantabile ed espressivo",['classical---classical' 'classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4ISY0EmQj2SyUmC4xfWtfn.mp3,"Ludwig van Beethoven - Piano Sonata no. 30 in E major, op. 109: III. Andante molto cantabile ed espressivo",https://tse4.mm.bing.net/th?id=OIP.6rGZfBxaB5Jaw36ro9eapwHaJ3&pid=Api
1077,4JOr5q2NltqGGMJGGXYWqR,Richard Clayderman,classical,I Will Always Love You,['classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4JOr5q2NltqGGMJGGXYWqR.mp3,Richard Clayderman - I Will Always Love You,https://tse1.mm.bing.net/th?id=OIP.gn47vaFXHkzum9_gAh3aEAHaE2&pid=Api
1078,4JrrAz6CdcawJthf1LdCbE,Modest Petrovich Mussorgsky,classical,Pictures at an Exhibition: Promenade,['classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4JrrAz6CdcawJthf1LdCbE.mp3,Modest Petrovich Mussorgsky - Pictures at an Exhibition: Promenade,https://tse4.mm.bing.net/th?id=OIP.rq8jV8PP5yUjTjf34Lm3hAHaJZ&pid=Api
1079,4K7o4GTUD0nwww2fNO9Fl7,Ludwig van Beethoven,classical,"Piano Sonata no. 15 in D major, op. 28 ""Pastoral"": II. Andante",['classical---classical'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4K7o4GTUD0nwww2fNO9Fl7.mp3,"Ludwig van Beethoven - Piano Sonata no. 15 in D major, op. 28 ""Pastoral"": II. Andante",https://tse4.mm.bing.net/th?id=OIP.6rGZfBxaB5Jaw36ro9eapwHaJ3&pid=Api
1080,4KiSqR6CAC13fD6p32lFiW,Dmitri Dmitrievich Shostakovich,classical,"Symphony no. 7 ""Leningrad"": IV. Allegro non troppo",['classical---modern'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4KiSqR6CAC13fD6p32lFiW.mp3,"Dmitri Dmitrievich Shostakovich - Symphony no. 7 ""Leningrad"": IV. Allegro non troppo",https://tse1.mm.bing.net/th?id=OIP.VP-wCe4A1n6UpgGXLn0fMQHaEK&pid=Api
1081,4KjYCqu0a0Z6RNRPCsJqVm,Borodin,classical,Prince Igor: Dance of the Polovtsian Maidens (Act II),"['classical---baroque' 'classical---classical' 'classical---modern'
 'classical---romantic']",https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4KjYCqu0a0Z6RNRPCsJqVm.mp3,Borodin - Prince Igor: Dance of the Polovtsian Maidens (Act II),https://tse3.mm.bing.net/th?id=OIP.tEi9wfTQpfc8Lxe98ScbRgHaHJ&pid=Api
1082,4KmX2JaN3EkBWYcDabuIpb,Antonio Vivaldi,classical,"Gloria in D Major, RV 589: VI. Domine Deus",['classical---baroque'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4KmX2JaN3EkBWYcDabuIpb.mp3,"Antonio Vivaldi - Gloria in D Major, RV 589: VI. Domine Deus",https://tse3.mm.bing.net/th?id=OIP.ih77AwkG0mr8S3myTj31cAHaJg&pid=Api
1083,4L0mPEzRHUTpcKXZ1xiQaa,Jan Dismas Zelenka,classical,"Missa votiva, ZWV 18: Credo: Credo",['classical---baroque'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4L0mPEzRHUTpcKXZ1xiQaa.mp3,"Jan Dismas Zelenka - Missa votiva, ZWV 18: Credo: Credo",https://tse1.mm.bing.net/th?id=OIP.KT9TK3KDI0bgzxMN3t4JqQHaLp&pid=Api
1084,4LSxufcieoI2qNHGOEoWnp,Wolfgang Amadeus Mozart,classical,"Sonata for Piano No. 12 in F major, K. 300k/332: I. Allegro","['classical---baroque' 'classical---classical' 'classical---modern'
 'classical---romantic']",https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4LSxufcieoI2qNHGOEoWnp.mp3,"Wolfgang Amadeus Mozart - Sonata for Piano No. 12 in F major, K. 300k/332: I. Allegro",https://tse3.mm.bing.net/th?id=OIP.vuiuDe1XxjiAa0cC6hWkCAAAAA&pid=Api
1085,4LpO1v77Ke3QY5LddGhyGo,Claudio Monteverdi,classical,Una Donna Fra L'altre,['classical---baroque'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4LpO1v77Ke3QY5LddGhyGo.mp3,Claudio Monteverdi - Una Donna Fra L'altre,https://tse1.mm.bing.net/th?id=OIP.W0WZf-LHRyHrh_eZGfl7NQHaJb&pid=Api
1086,4MGMlgaE4SQRBXAp6PWc2P,François Couperin,classical,La Superbe: IV. Légèrement,['classical---baroque'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4MGMlgaE4SQRBXAp6PWc2P.mp3,François Couperin - La Superbe: IV. Légèrement,https://tse3.mm.bing.net/th?id=OIP.wo-Wl0WGUdcHKpY5UpBquAHaIc&pid=Api
1087,4MWApmCN5F3djPLvKCQUQC,Johann Sebastian Bach,classical,"Concerto in D minor, BWV 1043: III. Allegro",['classical---baroque'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4MWApmCN5F3djPLvKCQUQC.mp3,"Johann Sebastian Bach - Concerto in D minor, BWV 1043: III. Allegro",https://tse3.mm.bing.net/th?id=OIP.R4z6i91mTddI9oPB9DOlewHaLH&pid=Api
1088,4Mcvb6L5HNMJl55uj7OoM3,Leoš Janáček,classical,Carnation,['classical---modern'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4Mcvb6L5HNMJl55uj7OoM3.mp3,Leoš Janáček - Carnation,https://tse2.mm.bing.net/th?id=OIP.e9wSurIs6tHmOfnSduHofwHaE8&pid=Api
1089,4MmTGC3Gx45tzmQfGN0GdH,Gustave Charpentier,classical,"Louise: Act III. ""Depuis le jour""",['classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4MmTGC3Gx45tzmQfGN0GdH.mp3,"Gustave Charpentier - Louise: Act III. ""Depuis le jour""",https://tse2.mm.bing.net/th?id=OIP.iBiU2FsxHAVoNcqM5b3nqgAAAA&pid=Api
1090,4N07lc7m6XAKRXBKSQx3aR,Franz Schubert,classical,"Impromptus, Op. 142, D.935: No. 3 in B-flat major",['classical---classical' 'classical---modern' 'classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4N07lc7m6XAKRXBKSQx3aR.mp3,"Franz Schubert - Impromptus, Op. 142, D.935: No. 3 in B-flat major",https://tse3.mm.bing.net/th?id=OIP.iLNLFpi8jvf7wezkKsQF4QAAAA&pid=Api
1091,4Nbx8P41CQBXKxeoLbMcB1,Rachel Portman,classical,The Taming,['classical---opera'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4Nbx8P41CQBXKxeoLbMcB1.mp3,Rachel Portman - The Taming,https://tse1.mm.bing.net/th?id=OIP.HnKw6kYkAhdjFF4TSb9pZwHaFZ&pid=Api
1092,4OWnrQAbtnCpISPKRoBHTx,Franz Schubert,classical,"Die schöne Müllerin, D. 795: Tränenregen",['classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4OWnrQAbtnCpISPKRoBHTx.mp3,"Franz Schubert - Die schöne Müllerin, D. 795: Tränenregen",https://tse3.mm.bing.net/th?id=OIP.iLNLFpi8jvf7wezkKsQF4QAAAA&pid=Api
1093,4PqCIpr1uWNxakSW79FDaZ,Johann Sebastian Bach,classical,"Goldberg Variations, BWV 988: Variation 14",['classical---baroque'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4PqCIpr1uWNxakSW79FDaZ.mp3,"Johann Sebastian Bach - Goldberg Variations, BWV 988: Variation 14",https://tse3.mm.bing.net/th?id=OIP.R4z6i91mTddI9oPB9DOlewHaLH&pid=Api
1094,4SYY20LOBrRngi2pHswano,Ludwig van Beethoven,classical,"Bagatelle for Piano, op. 119 no. 4 in A major: Andante cantabile",['classical---classical'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4SYY20LOBrRngi2pHswano.mp3,"Ludwig van Beethoven - Bagatelle for Piano, op. 119 no. 4 in A major: Andante cantabile",https://tse4.mm.bing.net/th?id=OIP.6rGZfBxaB5Jaw36ro9eapwHaJ3&pid=Api
1095,4Syld9SK0gClj1n5VD6pcD,Leif Ove Andsnes,classical,Friar føter (A-wooing) No. 3,['classical---modern' 'classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4Syld9SK0gClj1n5VD6pcD.mp3,Leif Ove Andsnes - Friar føter (A-wooing) No. 3,https://tse1.mm.bing.net/th?id=OIP.Lx_tVx2-wEZ6tuauh6twFgHaH6&pid=Api
1096,4TtU5qTnnICFUZ9Us1mMD8,Felix Mendelssohn,classical,"Hexenlied, op. 8 no. 8",['classical---modern' 'classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4TtU5qTnnICFUZ9Us1mMD8.mp3,"Felix Mendelssohn - Hexenlied, op. 8 no. 8",https://tse2.mm.bing.net/th?id=OIP.AtPOocXH2OoovoOVTB5dfwHaJ-&pid=Api
1097,4UVwbnxKEzPGOuAtSEt2ic,Giuseppe Verdi,classical,Requiem: II. Dies irae: Dies irae,['classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4UVwbnxKEzPGOuAtSEt2ic.mp3,Giuseppe Verdi - Requiem: II. Dies irae: Dies irae,https://tse1.mm.bing.net/th?id=OIP.0lrczEz0By3DAbGjk2hHvQAAAA&pid=Api
1098,4VfhTZdJDjuHYaf2rQJfNa,Joseph Haydn,classical,"Symphony in D minor, Hob I:80: IV. Finale. Presto",['classical---classical'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4VfhTZdJDjuHYaf2rQJfNa.mp3,"Joseph Haydn - Symphony in D minor, Hob I:80: IV. Finale. Presto",https://tse3.explicit.bing.net/th?id=OIP.RWrkN3ZXxDvV2C5U6UD2MwHaJP&pid=Api
1099,4VuZIqCS2NPpQnB8YAz6gu,Johann Sebastian Bach,classical,"Sonata No. 2 in A major, BWV 1015: IV. Presto",['classical---baroque' 'classical---classical'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4VuZIqCS2NPpQnB8YAz6gu.mp3,"Johann Sebastian Bach - Sonata No. 2 in A major, BWV 1015: IV. Presto",https://tse3.mm.bing.net/th?id=OIP.R4z6i91mTddI9oPB9DOlewHaLH&pid=Api
1100,4WDDP0V5uXdTitAsN3N6HL,Johann Sebastian Bach,classical,Christ Lag In Todesbanden,['classical---baroque'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4WDDP0V5uXdTitAsN3N6HL.mp3,Johann Sebastian Bach - Christ Lag In Todesbanden,https://tse3.mm.bing.net/th?id=OIP.R4z6i91mTddI9oPB9DOlewHaLH&pid=Api
1101,4Weo3vMehKR84QR3gEgwm8,Johannes Brahms,classical,"Symphony no. 3 in F major, op. 90: III. Poco Allegretto",['classical---classical' 'classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4Weo3vMehKR84QR3gEgwm8.mp3,"Johannes Brahms - Symphony no. 3 in F major, op. 90: III. Poco Allegretto",https://tse3.explicit.bing.net/th?id=OIP.S8lXdi6l73vcvK3WzL_hKgHaEK&pid=Api
1102,4XKXNl8kbU5awrMB91DeZg,Robert Schumann,classical,"Piano Concerto in A minor, op. 54: II. Intermezzo: Andantino grazioso",['classical---classical' 'classical---modern' 'classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4XKXNl8kbU5awrMB91DeZg.mp3,"Robert Schumann - Piano Concerto in A minor, op. 54: II. Intermezzo: Andantino grazioso",https://tse4.mm.bing.net/th?id=OIP.ay19psU-YCbYVksmCe37dwHaHx&pid=Api
1103,4Xmw6AlxrqYL0ZJi31OTvv,Johann Sebastian Bach,classical,"Goldberg Variations In G Major, BWV 988: VI. Variation 5",['classical---baroque'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4Xmw6AlxrqYL0ZJi31OTvv.mp3,"Johann Sebastian Bach - Goldberg Variations In G Major, BWV 988: VI. Variation 5",https://tse3.mm.bing.net/th?id=OIP.R4z6i91mTddI9oPB9DOlewHaLH&pid=Api
1104,4XrB3Igx7dEwn5I5wbxCRX,Eugène Ysaÿe,classical,Sonata no. 3 in D minor 'Ballade',['classical---romantic'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4XrB3Igx7dEwn5I5wbxCRX.mp3,Eugène Ysaÿe - Sonata no. 3 in D minor 'Ballade',https://tse2.explicit.bing.net/th?id=OIP.X8L3YCHICAO2ARiFvbMUUQHaFy&pid=Api
1105,4Y7lIpCTTO2erbH7DGEVUQ,Wolfgang Amadeus Mozart,classical,"String Quartet in E-flat major, K 428: III. Menuetto. Allegro",['classical---classical'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4Y7lIpCTTO2erbH7DGEVUQ.mp3,"Wolfgang Amadeus Mozart - String Quartet in E-flat major, K 428: III. Menuetto. Allegro",https://tse3.mm.bing.net/th?id=OIP.vuiuDe1XxjiAa0cC6hWkCAAAAA&pid=Api
1106,4ZIYqwSH9aQj0Ua3jnhZsf,Dmitri Dmitrievich Shostakovich,classical,No. 7 in A major,['classical---modern'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/classical/4ZIYqwSH9aQj0Ua3jnhZsf.mp3,Dmitri Dmitrievich Shostakovich - No. 7 in A major,https://tse1.mm.bing.net/th?id=OIP.VP-wCe4A1n6UpgGXLn0fMQHaEK&pid=Api
